0.3499999, 0, 0, 5.32819, 1.156592, 0, 603.9559, -590.0169, -1.584829, 0.01663505, 0.1455349, 33.10689, 1.763332, 1.518597, 10.96781
0.7699996, -0.4112821, -0.2233144, 10.79097, 1.178927, 0.5242998606697505552053046034, 3173.881, -593.6359, -1.584829, 0.01663505, 0.1455349, 75.97071, 1.763332, 1.509766, 11.20736
 
0.7799996, -0.3898667, -0.2274272, 10.9243, 1.179514, 0.4979621570793275260404, 3261.403, -593.7236, -1.584829, 0.01663505, 0.1455349, 77.01368, 1.763332, 1.509555, 11.21307
 
0.7899995, -0.367231, -0.2313259, 11.05774, 1.180101, 0.4717713647865770250292, 3350.181, -593.8114, -1.584829, 0.01663505, 0.1455349, 78.05752, 1.763332, 1.509345, 11.21877
 
0.7999995, -0.3433841, -0.2349982, 11.19131, 1.180688, 0.4457374114073465729101046034, 3440.218, -593.8993, -1.584829, 0.01663505, 0.1455349, 79.10223, 1.763332, 1.509135, 11.22447
 
0.8099995, -0.3183342, -0.2384321, 11.325, 1.181275, 0.4198680474487486824054953966, 3531.513, -593.9872, -1.584829, 0.01663505, 0.1455349, 80.14778, 1.763332, 1.508924, 11.23018
 
0.8199995, -0.292097, -0.2416154, 11.45868, 1.181739, 0.3941732005266256491928, 3624.067, -594.0752, -1.584829, 0.01663505, 0.1455349, 81.19416, 1.763332, 1.508714, 11.23588
 
0.8299995, -0.2646839, -0.2445364, 11.59273, 1.18245, 0.3686657591247136965182953966, 3717.883, -594.1633, -1.584829, 0.01663505, 0.1455349, 82.24136, 1.763332, 1.508504, 11.24158
 
0.8399995, -0.236125, -0.2471832, 11.72677, 1.183038, 0.3433583504736925910700, 3812.962, -594.2515, -1.584829, 0.01663505, 0.1455349, 83.28938, 1.763332, 1.508294, 11.24729
 
0.8499995, -0.2064438, -0.2495445, 11.86092, 1.183626, 0.3182649080694921611178953966, 3909.305, -594.3397, -1.584829, 0.01663505, 0.1455349, 84.33822, 1.763332, 1.508083, 11.25299
 
0.8599995, -0.1756704, -0.2516089, 11.99518, 1.184214, 0.2934002362515297938965046034, 4006.911, -594.428, -1.584829, 0.01663505, 0.1455349, 85.38781, 1.763332, 1.507873, 11.2587
 
0.8699995, -0.1438431, -0.2533656, 12.12954, 1.184802, 0.2687819260584168540545046034, 4105.785, -594.5164, -1.584829, 0.01663505, 0.1455349, 86.4382, 1.763332, 1.507663, 11.2644
 
0.8799995, -0.1110002, -0.254804, 12.26402, 1.18539, 0.2444259139261182277232, 4205.924, -594.6049, -1.584829, 0.01663505, 0.1455349, 87.48934, 1.763332, 1.507452, 11.2701
 
0.8899994, -0.07718886, -0.255914, 12.3986, 1.185978, 0.2203516196645786455709046034, 4307.331, -594.6934, -1.584829, 0.01663505, 0.1455349, 88.54123, 1.763332, 1.507242, 11.27581
 
0.8999994, -0.04245911, -0.2566859, 12.53328, 1.186567, 0.1965777664089526169256, 4410.007, -594.782, -1.584829, 0.01663505, 0.1455349, 89.59387, 1.763332, 1.507032, 11.28151
 
0.9099994, -0.006866759, -0.2571105, 12.66806, 1.187156, 0.1731242964752821103892, 4513.953, -594.8707, -1.584829, 0.01663505, 0.1455349, 90.64725, 1.763332, 1.506822, 11.28721
 
0.9199994, 0.02952711, -0.2571792, 12.80294, 1.187744, 0.1500121971918070538048, 4619.168, -594.9594, -1.584829, 0.01663505, 0.1455349, 91.70133, 1.763332, 1.506611, 11.29292
 
0.9299994, 0.06665505, -0.2568839, 12.93793, 1.188334, 0.1272636750676600593504, 4725.654, -595.0483, -1.584829, 0.01663505, 0.1455349, 92.75612, 1.763332, 1.506401, 11.29862
 
0.9399994, 0.1044472, -0.2562173, 13.073, 1.188923, 0.1048999786841288029924, 4833.411, -595.1371, -1.584829, 0.01663505, 0.1455349, 93.81158, 1.763332, 1.506191, 11.30432
 
0.9499994, 0.1428253, -0.2551728, 13.20817, 1.189512, 0.0829444901890647693437495397, 4942.439, -595.2261, -1.584829, 0.01663505, 0.1455349, 94.86774, 1.763332, 1.50598, 11.31003
 
0.9599994, 0.1817091, -0.2537446, 13.34343, 1.190101, 0.0614194857590800281382295397, 5052.739, -595.3152, -1.584829, 0.01663505, 0.1455349, 95.92455, 1.763332, 1.50577, 11.31573
 
0.9699994, 0.2210072, -0.2519275, 13.47878, 1.190691, 0.0403506204435489619156, 5164.312, -595.4043, -1.584829, 0.01663505, 0.1455349, 96.98203, 1.763332, 1.50556, 11.32143
 
0.9799994, 0.2606319, -0.2497175, 13.61422, 1.191281, 0.01975940407680803977776, 5277.159, -595.4935, -1.584829, 0.01663505, 0.1455349, 98.04015, 1.763332, 1.50535, 11.32714
 
